,name,tradeScale,subName,brand,datatype,size,dateQty,price
23782,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,255,22/04/19,244000
23783,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,255,22/04/19,244000
23784,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,255,22/04/19,244000
23785,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,255,22/04/19,243000
23786,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,250,22/04/19,270000
23787,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,250,22/04/19,270000
23788,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,250,22/04/19,270000
23789,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,250,22/04/19,269000
23790,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,280,22/04/19,264000
23791,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,280,22/04/19,263000
23792,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,250,22/04/19,269000
23793,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,250,22/04/19,268000
23794,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,250,22/04/19,267000
23795,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,250,22/04/19,265000
23796,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,290,22/04/19,301000
23797,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,275,22/04/19,240000
23798,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,255,22/04/19,240000
23799,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,275,22/04/19,239000
23800,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,280,22/04/19,263000
23801,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,275,22/04/19,238000
23802,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,260,22/04/19,234000
23803,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,270,22/04/19,246000
23804,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,265,22/04/19,240000
23805,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,260,22/04/19,240000
23806,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,265,22/04/19,239000
23807,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,260,22/04/19,240000
23808,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,280,22/04/19,256000
23809,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,275,22/04/19,239000
23810,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,270,22/04/19,245000
23811,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,245,22/04/19,320000
23812,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,275,22/04/19,247000
23813,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,270,22/04/19,244000
23814,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,265,22/04/19,232000
23815,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,285,22/04/19,276000
23816,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,280,22/04/19,257000
23817,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,270,22/04/19,234000
23818,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,265,22/04/19,233000
23819,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,280,22/04/19,262000
23820,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,265,22/04/19,234000
23821,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,280,22/04/19,260000
23822,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,255,22/04/19,244000
23823,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,255,22/04/19,242000
23824,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,255,22/04/19,241000
23825,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,265,22/04/19,240000
23826,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,260,22/04/19,235000
23827,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,265,22/04/19,239000
23828,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,300,22/04/19,348000
23829,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,270,22/04/18,234000
23830,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,270,22/04/18,236000
23831,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,280,22/04/18,270000
23832,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,270,22/04/18,243000
23833,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,270,22/04/18,240000
23834,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,260,22/04/18,239000
23835,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,275,22/04/18,246000
23836,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,265,22/04/18,243000
23837,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,270,22/04/18,237000
23838,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,250,22/04/18,253000
23839,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,280,22/04/18,260000
23840,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,270,22/04/18,240000
23841,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,265,22/04/18,239000
23842,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,260,22/04/18,238000
23843,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,260,22/04/18,237000
23844,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,255,22/04/18,239000
23845,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,250,22/04/18,269000
23846,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,265,22/04/18,231000
23847,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,275,22/04/18,237000
23848,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,250,22/04/18,263000
23849,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,275,22/04/18,238000
23850,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,285,22/04/18,285000
23851,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,270,22/04/18,239000
23852,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,265,22/04/18,234000
23853,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,275,22/04/18,245000
23854,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,265,22/04/18,235000
23855,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,290,22/04/18,300000
23856,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,275,22/04/18,244000
23857,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,270,22/04/18,237000
23858,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,270,22/04/18,238000
23859,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,275,22/04/18,239000
23860,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,280,22/04/18,254000
23861,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,260,22/04/18,234000
23862,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,275,22/04/18,245000
23863,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,285,22/04/18,284000
23864,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,280,22/04/18,265000
23865,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,280,22/04/18,264000
23866,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,275,22/04/18,249000
23867,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,250,22/04/18,264000
23868,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,280,22/04/18,255000
23869,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,255,22/04/18,243000
23870,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,265,22/04/18,240000
23871,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,270,22/04/18,239000
23872,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,265,22/04/18,232000
23873,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,trade,275,22/04/18,245000
23874,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,265,1,239000
23875,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,260,7,240000
23876,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,265,2,240000
23877,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,270,1,240000
23878,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,260,1,241000
23879,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,265,1,241000
23880,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,260,2,242000
23881,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,265,1,242000
23882,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,270,1,242000
23883,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,265,3,243000
23884,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,255,1,244000
23885,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,260,1,244000
23886,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,265,2,244000
23887,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,270,1,244000
23888,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,275,2,244000
23889,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,255,3,245000
23890,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,260,7,245000
23891,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,265,3,245000
23892,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,270,5,245000
23893,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,275,1,245000
23894,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,255,1,246000
23895,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,260,1,246000
23896,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,265,1,246000
23897,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,270,1,246000
23898,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,275,1,246000
23899,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,265,1,247000
23900,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,275,2,247000
23901,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,255,2,248000
23902,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,260,1,248000
23903,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,265,4,248000
23904,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,270,2,248000
23905,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,275,5,248000
23906,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,255,2,249000
23907,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,260,2,249000
23908,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,265,3,249000
23909,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,270,5,249000
23910,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,275,4,249000
23911,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,255,7,250000
23912,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,260,14,250000
23913,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,265,16,250000
23914,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,270,12,250000
23915,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,275,7,250000
23916,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,260,1,251000
23917,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,265,1,251000
23918,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,270,1,251000
23919,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,265,1,252000
23920,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,265,1,253000
23921,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,270,1,253000
23922,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,255,1,254000
23923,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,260,1,254000
23924,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,265,1,254000
23925,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,275,1,254000
23926,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,255,4,255000
23927,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,260,1,255000
23928,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,265,2,255000
23929,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,270,5,255000
23930,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,275,2,255000
23931,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,255,1,258000
23932,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,260,1,258000
23933,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,270,1,258000
23934,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,280,1,258000
23935,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,265,3,259000
23936,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,275,2,259000
23937,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,280,1,259000
23938,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,225,1,260000
23939,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,255,5,260000
23940,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,260,10,260000
23941,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,265,7,260000
23942,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,270,10,260000
23943,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,275,4,260000
23944,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,280,1,260000
23945,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,270,1,261000
23946,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,280,1,261000
23947,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,275,1,262000
23948,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,280,2,262000
23949,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,265,1,263000
23950,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,255,1,264000
23951,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,260,1,264000
23952,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,280,2,264000
23953,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,260,1,265000
23954,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,265,1,265000
23955,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,275,2,265000
23956,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,280,2,265000
23957,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,275,1,266000
23958,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,280,1,266000
23959,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,255,1,267000
23960,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,280,1,267000
23961,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,225,1,268000
23962,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,230,1,268000
23963,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,255,1,268000
23964,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,260,1,268000
23965,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,230,2,269000
23966,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,250,1,269000
23967,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,255,3,269000
23968,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,260,2,269000
23969,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,270,3,269000
23970,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,275,1,269000
23971,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,250,3,270000
23972,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,255,2,270000
23973,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,260,4,270000
23974,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,265,2,270000
23975,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,270,3,270000
23976,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,275,3,270000
23977,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,280,12,270000
23978,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,250,1,271000
23979,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,250,1,272000
23980,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,280,3,272000
23981,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,250,2,273000
23982,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,270,1,273000
23983,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,255,1,274000
23984,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,265,1,274000
23985,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,280,3,274000
23986,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,250,3,275000
23987,Jordan 1 Retro High OG Patent Bred,22000,조던 1 레트로 하이 OG 페이턴트 브레드,Jordan,sales,260,1,275000
